Customer ID;Customer Name;Channel;Customer Tier;Start Month
C002519;Rewee DE #2519;Retail;M;01/12/2024 00:00
C002520;Tesko DE #2520;Retail;M;01/01/2025 00:00
C002521;Intermarche DE #2521;Retail;L;01/09/2025 00:00
C002522;Auchon DE #2522;Retail;M;01/08/2025 00:00
C002523;Aldii DE #2523;Retail;M;01/08/2025 00:00
C002524;Auchon DE #2524;Retail;L;01/06/2025 00:00
C002525;Sparr DE #2525;Retail;L;01/07/2024 00:00
C002526;Intermarche DE #2526;Retail;S;01/09/2024 00:00
C002527;Lidll DE #2527;Retail;L;01/06/2025 00:00
C002528;Tesko DE #2528;Retail;M;01/08/2025 00:00
C002529;Rewee DE #2529;Retail;L;01/07/2025 00:00
C002530;Aldii DE #2530;Retail;L;01/08/2025 00:00
C002531;Tesko DE #2531;Retail;L;01/04/2025 00:00
C002532;Edekae DE #2532;Retail;S;01/04/2025 00:00
C002533;Edekae DE #2533;Retail;S;01/09/2024 00:00
C002534;Sparr DE #2534;Retail;M;01/12/2024 00:00
C002535;Rewee DE #2535;Retail;M;01/11/2024 00:00
C002536;Decatlon DE #2536;Retail Sport;M;01/02/2025 00:00
C002537;FitZone DE #2537;Retail Sport;L;01/08/2025 00:00
C002538;Decatlon DE #2538;Retail Sport;L;01/06/2025 00:00
C002539;AthletiX DE #2539;Retail Sport;M;01/07/2024 00:00
C002540;SportDirekt DE #2540;Retail Sport;M;01/08/2024 00:00
C002541;Decathlonn DE #2541;Retail Sport;L;01/09/2024 00:00
C002542;SportDirekt DE #2542;Retail Sport;L;01/02/2025 00:00
C002543;ProSport DE #2543;Retail Sport;M;01/01/2025 00:00
C002544;SportDirekt DE #2544;Retail Sport;L;01/08/2025 00:00
C002545;AthletiX DE #2545;Retail Sport;M;01/09/2025 00:00
C002546;ProSport DE #2546;Retail Sport;M;01/10/2024 00:00
C002547;AthletiX DE #2547;Retail Sport;L;01/09/2025 00:00
C002548;AthletiX DE #2548;Retail Sport;L;01/11/2024 00:00
C002549;Intersportt DE #2549;Retail Sport;L;01/12/2024 00:00
C002550;Decatlon DE #2550;Retail Sport;M;01/04/2025 00:00
C002551;NutriHub GR Online #2551;E-commerce;S;01/02/2025 00:00
C002552;NutriHub GR Online #2552;E-commerce;L;01/03/2025 00:00
C002553;PulseMarket GR Online #2553;E-commerce;M;01/10/2024 00:00
C002554;FitNest GR Online #2554;E-commerce;S;01/08/2025 00:00
C002555;PulseMarket GR Online #2555;E-commerce;S;01/07/2024 00:00
C002556;GymMart GR Online #2556;E-commerce;M;01/08/2025 00:00
C002557;GymMart GR Online #2557;E-commerce;L;01/02/2025 00:00
C002558;FitNest GR Online #2558;E-commerce;M;01/02/2025 00:00
C002559;VitaBox GR Online #2559;E-commerce;S;01/07/2024 00:00
C002560;FitNest GR Online #2560;E-commerce;S;01/09/2025 00:00
C002561;GymMart GR Online #2561;E-commerce;L;01/05/2025 00:00
C002562;NutriHub GR Online #2562;E-commerce;S;01/12/2024 00:00
C002563;PulseMarket GR Online #2563;E-commerce;S;01/06/2025 00:00
C002564;ZenBasket GR Online #2564;E-commerce;S;01/12/2024 00:00
C002565;PulseMarket GR Online #2565;E-commerce;S;01/01/2025 00:00
C002566;VitaBox GR Online #2566;E-commerce;S;01/08/2025 00:00
C002567;VitaBox GR Online #2567;E-commerce;L;01/06/2025 00:00
C002568;VitaBox GR Online #2568;E-commerce;M;01/12/2024 00:00
C002569;NutriHub GR Online #2569;E-commerce;M;01/07/2025 00:00
C002570;ZenBasket GR Online #2570;E-commerce;S;01/12/2024 00:00
C002571;WellKart GR Online #2571;E-commerce;M;01/10/2024 00:00
C002572;FitNest GR Online #2572;E-commerce;M;01/08/2024 00:00
C002573;NutriHub GR Online #2573;E-commerce;S;01/07/2025 00:00
C002574;GymMart GR Online #2574;E-commerce;M;01/07/2024 00:00
C002575;GymMart GR Online #2575;E-commerce;M;01/09/2024 00:00
C002576;PharmaPluz GR #2576;Pharmacy;S;01/06/2025 00:00
C002577;CarePharm GR #2577;Pharmacy;L;01/12/2024 00:00
C002578;CarePharm GR #2578;Pharmacy;S;01/01/2025 00:00
C002579;HealthPoint GR #2579;Pharmacy;M;01/11/2024 00:00
C002580;VitaCare GR #2580;Pharmacy;M;01/08/2024 00:00
C002581;VitaCare GR #2581;Pharmacy;L;01/07/2024 00:00
C002582;VitaCare GR #2582;Pharmacy;M;01/08/2025 00:00
C002583;PharmaPluz GR #2583;Pharmacy;S;01/09/2024 00:00
C002584;MediKore GR #2584;Pharmacy;M;01/04/2025 00:00
C002585;Sparr GR #2585;Retail;L;01/01/2025 00:00
C002586;Intermarche GR #2586;Retail;L;01/03/2025 00:00
C002587;Intermarche GR #2587;Retail;L;01/11/2024 00:00
C002588;Lidll GR #2588;Retail;M;01/03/2025 00:00
C002589;FitZone GR #2589;Retail Sport;M;01/08/2024 00:00
C002590;FitZone GR #2590;Retail Sport;L;01/07/2024 00:00
C002591;SportDirekt GR #2591;Retail Sport;L;01/04/2025 00:00
C002592;ProSport GR #2592;Retail Sport;M;01/08/2025 00:00
C002593;ProSport GR #2593;Retail Sport;L;01/07/2024 00:00
C002594;WellKart HU Online #2594;E-commerce;S;01/06/2025 00:00
C002595;PulseMarket HU Online #2595;E-commerce;M;01/10/2024 00:00
C002596;PrimeFuel HU Online #2596;E-commerce;M;01/05/2025 00:00
C002597;WellKart HU Online #2597;E-commerce;M;01/10/2024 00:00
C002598;VitaBox HU Online #2598;E-commerce;S;01/09/2024 00:00
C002599;GymMart HU Online #2599;E-commerce;M;01/09/2025 00:00
C002600;NutriHub HU Online #2600;E-commerce;L;01/09/2025 00:00
C002601;WellKart HU Online #2601;E-commerce;M;01/03/2025 00:00
C002602;GymMart HU Online #2602;E-commerce;L;01/07/2024 00:00
C002603;PrimeFuel HU Online #2603;E-commerce;L;01/08/2025 00:00
C002604;WellKart HU Online #2604;E-commerce;S;01/08/2024 00:00
C002605;PulseMarket HU Online #2605;E-commerce;L;01/11/2024 00:00
C002606;NutriPharm HU #2606;Pharmacy;M;01/07/2024 00:00
C002607;PharmaPluz HU #2607;Pharmacy;M;01/09/2025 00:00
C002608;HealthPoint HU #2608;Pharmacy;S;01/08/2025 00:00
C002609;PharmaPluz HU #2609;Pharmacy;L;01/08/2025 00:00
C002610;HealthPoint HU #2610;Pharmacy;S;01/07/2024 00:00
C002611;VitaCare HU #2611;Pharmacy;M;01/01/2025 00:00
C002612;VitaCare HU #2612;Pharmacy;S;01/04/2025 00:00
C002613;Lidll HU #2613;Retail;S;01/08/2024 00:00
C002614;Intermarche HU #2614;Retail;L;01/03/2025 00:00
C002615;Auchon HU #2615;Retail;S;01/07/2024 00:00
C002616;Aldii HU #2616;Retail;M;01/02/2025 00:00
C002617;Tesko HU #2617;Retail;M;01/07/2025 00:00
C002618;Auchon HU #2618;Retail;M;01/02/2025 00:00
C002619;Tesko HU #2619;Retail;M;01/10/2024 00:00
C002620;Sparr HU #2620;Retail;M;01/08/2025 00:00
C002621;Auchon HU #2621;Retail;L;01/07/2024 00:00
C002622;Rewee HU #2622;Retail;L;01/03/2025 00:00
C002623;Sparr HU #2623;Retail;M;01/03/2025 00:00
C002624;Lidll HU #2624;Retail;L;01/06/2025 00:00
C002625;Edekae HU #2625;Retail;L;01/09/2024 00:00
C002626;Edekae HU #2626;Retail;M;01/10/2024 00:00
C002627;Lidll HU #2627;Retail;L;01/08/2024 00:00
C002628;Edekae HU #2628;Retail;M;01/08/2025 00:00
C002629;Auchon HU #2629;Retail;M;01/10/2024 00:00
C002630;ProSport HU #2630;Retail Sport;M;01/08/2024 00:00
C002631;ProSport HU #2631;Retail Sport;M;01/06/2025 00:00
C002632;SportDirekt HU #2632;Retail Sport;L;01/01/2025 00:00
C002633;Intersportt HU #2633;Retail Sport;M;01/07/2024 00:00
C002634;ProSport HU #2634;Retail Sport;L;01/08/2024 00:00
C002635;Decatlon HU #2635;Retail Sport;M;01/09/2025 00:00
C002636;AthletiX HU #2636;Retail Sport;L;01/08/2025 00:00
C002637;GymMart IE Online #2637;E-commerce;S;01/09/2025 00:00
C002638;ZenBasket IE Online #2638;E-commerce;M;01/10/2024 00:00
C002639;PulseMarket IE Online #2639;E-commerce;S;01/08/2024 00:00
C002640;GymMart IE Online #2640;E-commerce;M;01/03/2025 00:00
C002641;WellKart IE Online #2641;E-commerce;M;01/07/2024 00:00
C002642;WellKart IE Online #2642;E-commerce;L;01/09/2024 00:00
C002643;GymMart IE Online #2643;E-commerce;M;01/08/2024 00:00
C002644;PrimeFuel IE Online #2644;E-commerce;S;01/07/2025 00:00
C002645;GymMart IE Online #2645;E-commerce;M;01/01/2025 00:00
C002646;PharmaPluz IE #2646;Pharmacy;M;01/05/2025 00:00
C002647;PharmaPluz IE #2647;Pharmacy;S;01/09/2024 00:00
C002648;HealthPoint IE #2648;Pharmacy;S;01/09/2024 00:00
C002649;PharmaPluz IE #2649;Pharmacy;L;01/04/2025 00:00
C002650;HealthPoint IE #2650;Pharmacy;M;01/05/2025 00:00
C002651;EuroPharmx IE #2651;Pharmacy;M;01/08/2025 00:00
C002652;Aldii IE #2652;Retail;M;01/04/2025 00:00
C002653;Auchon IE #2653;Retail;M;01/02/2025 00:00
C002654;Aldii IE #2654;Retail;L;01/01/2025 00:00
C002655;Edekae IE #2655;Retail;L;01/03/2025 00:00
C002656;Carrefouk IE #2656;Retail;L;01/05/2025 00:00
C002657;Aldii IE #2657;Retail;L;01/05/2025 00:00
C002658;Edekae IE #2658;Retail;S;01/09/2025 00:00
C002659;Aldii IE #2659;Retail;L;01/08/2025 00:00
C002660;Edekae IE #2660;Retail;M;01/08/2025 00:00
C002661;Lidll IE #2661;Retail;M;01/12/2024 00:00
C002662;Intermarche IE #2662;Retail;L;01/10/2024 00:00
C002663;Carrefouk IE #2663;Retail;L;01/02/2025 00:00
C002664;Edekae IE #2664;Retail;M;01/02/2025 00:00
C002665;Edekae IE #2665;Retail;M;01/09/2024 00:00
C002666;Auchon IE #2666;Retail;M;01/11/2024 00:00
C002667;Sparr IE #2667;Retail;L;01/07/2025 00:00
C002668;Auchon IE #2668;Retail;L;01/07/2025 00:00
C002669;Lidll IE #2669;Retail;M;01/09/2025 00:00
C002670;Auchon IE #2670;Retail;L;01/11/2024 00:00
C002671;Rewee IE #2671;Retail;L;01/08/2024 00:00
C002672;AthletiX IE #2672;Retail Sport;S;01/09/2025 00:00
C002673;ProSport IE #2673;Retail Sport;L;01/03/2025 00:00
C002674;ProSport IE #2674;Retail Sport;M;01/09/2024 00:00
C002675;ProSport IE #2675;Retail Sport;M;01/04/2025 00:00
C002676;ProSport IE #2676;Retail Sport;S;01/08/2024 00:00
C002677;SportDirekt IE #2677;Retail Sport;M;01/02/2025 00:00
C002678;Decatlon IE #2678;Retail Sport;M;01/07/2025 00:00
C002679;FitZone IE #2679;Retail Sport;L;01/02/2025 00:00
C002680;Intersportt IE #2680;Retail Sport;M;01/10/2024 00:00
C002681;NutriHub IT Online #2681;E-commerce;S;01/08/2025 00:00
C002682;ZenBasket IT Online #2682;E-commerce;M;01/02/2025 00:00
C002683;GymMart IT Online #2683;E-commerce;M;01/07/2025 00:00
C002684;FitNest IT Online #2684;E-commerce;M;01/07/2025 00:00
C002685;NutriHub IT Online #2685;E-commerce;M;01/04/2025 00:00
C002686;ZenBasket IT Online #2686;E-commerce;M;01/08/2025 00:00
C002687;PulseMarket IT Online #2687;E-commerce;M;01/05/2025 00:00
C002688;GymMart IT Online #2688;E-commerce;S;01/06/2025 00:00
C002689;NutriHub IT Online #2689;E-commerce;L;01/09/2024 00:00
C002690;NutriHub IT Online #2690;E-commerce;S;01/03/2025 00:00
C002691;NutriHub IT Online #2691;E-commerce;S;01/05/2025 00:00
C002692;ZenBasket IT Online #2692;E-commerce;L;01/08/2024 00:00
C002693;PulseMarket IT Online #2693;E-commerce;S;01/08/2024 00:00
C002694;NutriHub IT Online #2694;E-commerce;S;01/04/2025 00:00
C002695;NutriHub IT Online #2695;E-commerce;S;01/08/2025 00:00
C002696;GymMart IT Online #2696;E-commerce;S;01/03/2025 00:00
C002697;PulseMarket IT Online #2697;E-commerce;S;01/08/2025 00:00
C002698;VitaBox IT Online #2698;E-commerce;S;01/09/2025 00:00
C002699;FitNest IT Online #2699;E-commerce;M;01/07/2024 00:00
C002700;WellKart IT Online #2700;E-commerce;M;01/12/2024 00:00
C002701;ZenBasket IT Online #2701;E-commerce;S;01/08/2024 00:00
C002702;PulseMarket IT Online #2702;E-commerce;S;01/04/2025 00:00
C002703;NutriHub IT Online #2703;E-commerce;S;01/11/2024 00:00
C002704;PulseMarket IT Online #2704;E-commerce;S;01/07/2024 00:00
C002705;WellKart IT Online #2705;E-commerce;M;01/03/2025 00:00
C002706;PrimeFuel IT Online #2706;E-commerce;M;01/01/2025 00:00
C002707;WellKart IT Online #2707;E-commerce;S;01/02/2025 00:00
C002708;WellKart IT Online #2708;E-commerce;S;01/10/2024 00:00
C002709;FitNest IT Online #2709;E-commerce;M;01/01/2025 00:00
C002710;FitNest IT Online #2710;E-commerce;M;01/08/2024 00:00
C002711;ZenBasket IT Online #2711;E-commerce;S;01/09/2024 00:00
C002712;FitNest IT Online #2712;E-commerce;S;01/12/2024 00:00
C002713;PrimeFuel IT Online #2713;E-commerce;S;01/10/2024 00:00
C002714;PulseMarket IT Online #2714;E-commerce;M;01/04/2025 00:00
C002715;WellKart IT Online #2715;E-commerce;M;01/09/2025 00:00
C002716;VitaBox IT Online #2716;E-commerce;S;01/06/2025 00:00
C002717;VitaBox IT Online #2717;E-commerce;M;01/11/2024 00:00
C002718;WellKart IT Online #2718;E-commerce;S;01/11/2024 00:00
C002719;WellKart IT Online #2719;E-commerce;S;01/09/2025 00:00
C002720;PrimeFuel IT Online #2720;E-commerce;M;01/09/2024 00:00
C002721;FitNest IT Online #2721;E-commerce;S;01/11/2024 00:00
C002722;FitNest IT Online #2722;E-commerce;S;01/11/2024 00:00
C002723;NutriHub IT Online #2723;E-commerce;S;01/07/2025 00:00
C002724;FitNest IT Online #2724;E-commerce;S;01/04/2025 00:00
C002725;CarePharm IT #2725;Pharmacy;M;01/10/2024 00:00
C002726;VitaCare IT #2726;Pharmacy;M;01/08/2024 00:00
C002727;PharmaPluz IT #2727;Pharmacy;S;01/10/2024 00:00
C002728;EuroPharmx IT #2728;Pharmacy;M;01/05/2025 00:00
C002729;VitaCare IT #2729;Pharmacy;S;01/09/2025 00:00
C002730;EuroPharmx IT #2730;Pharmacy;M;01/02/2025 00:00
C002731;HealthPoint IT #2731;Pharmacy;S;01/10/2024 00:00
C002732;HealthPoint IT #2732;Pharmacy;M;01/09/2025 00:00
C002733;PharmaPluz IT #2733;Pharmacy;M;01/08/2025 00:00
C002734;NutriPharm IT #2734;Pharmacy;M;01/08/2025 00:00
C002735;NutriPharm IT #2735;Pharmacy;M;01/09/2024 00:00
C002736;CarePharm IT #2736;Pharmacy;S;01/04/2025 00:00
C002737;VitaCare IT #2737;Pharmacy;S;01/04/2025 00:00
C002738;VitaCare IT #2738;Pharmacy;S;01/04/2025 00:00
C002739;CarePharm IT #2739;Pharmacy;L;01/12/2024 00:00
C002740;Tesko IT #2740;Retail;M;01/01/2025 00:00
C002741;Auchon IT #2741;Retail;M;01/10/2024 00:00
C002742;Sparr IT #2742;Retail;L;01/08/2025 00:00
C002743;Aldii IT #2743;Retail;M;01/06/2025 00:00
C002744;Lidll IT #2744;Retail;M;01/05/2025 00:00
C002745;Carrefouk IT #2745;Retail;M;01/10/2024 00:00
C002746;Intermarche IT #2746;Retail;S;01/08/2024 00:00
C002747;Sparr IT #2747;Retail;L;01/09/2024 00:00
C002748;Intersportt IT #2748;Retail Sport;M;01/07/2025 00:00
C002749;ProSport IT #2749;Retail Sport;L;01/11/2024 00:00
C002750;ProSport IT #2750;Retail Sport;M;01/09/2025 00:00
C002751;ProSport IT #2751;Retail Sport;M;01/08/2025 00:00
C002752;ProSport IT #2752;Retail Sport;M;01/07/2024 00:00
C002753;AthletiX IT #2753;Retail Sport;M;01/09/2024 00:00
C002754;ProSport IT #2754;Retail Sport;L;01/07/2025 00:00
C002755;ProSport IT #2755;Retail Sport;L;01/04/2025 00:00
C002756;Decathlonn IT #2756;Retail Sport;L;01/11/2024 00:00
C002757;NutriHub LV Online #2757;E-commerce;S;01/04/2025 00:00
C002758;GymMart LV Online #2758;E-commerce;S;01/11/2024 00:00
C002759;NutriHub LV Online #2759;E-commerce;M;01/09/2025 00:00
C002760;VitaBox LV Online #2760;E-commerce;S;01/07/2024 00:00
C002761;ZenBasket LV Online #2761;E-commerce;S;01/03/2025 00:00
C002762;GymMart LV Online #2762;E-commerce;S;01/02/2025 00:00
C002763;PulseMarket LV Online #2763;E-commerce;S;01/07/2025 00:00
C002764;NutriHub LV Online #2764;E-commerce;M;01/06/2025 00:00
C002765;WellKart LV Online #2765;E-commerce;S;01/05/2025 00:00
C002766;HealthPoint LV #2766;Pharmacy;M;01/08/2025 00:00
C002767;VitaCare LV #2767;Pharmacy;S;01/07/2024 00:00
C002768;VitaCare LV #2768;Pharmacy;M;01/05/2025 00:00
C002769;PharmaPluz LV #2769;Pharmacy;S;01/09/2024 00:00
C002770;CarePharm LV #2770;Pharmacy;M;01/06/2025 00:00
C002771;VitaCare LV #2771;Pharmacy;S;01/04/2025 00:00
C002772;Edekae LV #2772;Retail;M;01/02/2025 00:00
C002773;Aldii LV #2773;Retail;L;01/11/2024 00:00
C002774;Rewee LV #2774;Retail;M;01/02/2025 00:00
C002775;Rewee LV #2775;Retail;M;01/06/2025 00:00
C002776;Rewee LV #2776;Retail;M;01/10/2024 00:00
C002777;Auchon LV #2777;Retail;M;01/06/2025 00:00
C002778;Tesko LV #2778;Retail;M;01/04/2025 00:00
C002779;Auchon LV #2779;Retail;L;01/04/2025 00:00
C002780;Auchon LV #2780;Retail;L;01/03/2025 00:00
C002781;Lidll LV #2781;Retail;M;01/11/2024 00:00
C002782;Auchon LV #2782;Retail;M;01/12/2024 00:00
C002783;Sparr LV #2783;Retail;L;01/02/2025 00:00
C002784;Rewee LV #2784;Retail;S;01/09/2024 00:00
C002785;Intermarche LV #2785;Retail;S;01/09/2024 00:00
C002786;Rewee LV #2786;Retail;L;01/02/2025 00:00
C002787;Rewee LV #2787;Retail;M;01/12/2024 00:00
C002788;Aldii LV #2788;Retail;S;01/01/2025 00:00
C002789;Edekae LV #2789;Retail;L;01/08/2024 00:00
C002790;Tesko LV #2790;Retail;M;01/07/2024 00:00
C002791;Intermarche LV #2791;Retail;M;01/04/2025 00:00
C002792;Intersportt LV #2792;Retail Sport;L;01/06/2025 00:00
C002793;Intersportt LV #2793;Retail Sport;M;01/04/2025 00:00
C002794;Decathlonn LV #2794;Retail Sport;M;01/07/2025 00:00
C002795;Intersportt LV #2795;Retail Sport;L;01/01/2025 00:00
C002796;AthletiX LV #2796;Retail Sport;M;01/02/2025 00:00
C002797;ProSport LV #2797;Retail Sport;S;01/08/2025 00:00
C002798;AthletiX LV #2798;Retail Sport;M;01/05/2025 00:00
C002799;ProSport LV #2799;Retail Sport;M;01/12/2024 00:00
C002800;AthletiX LV #2800;Retail Sport;S;01/08/2025 00:00
C002801;VitaBox LT Online #2801;E-commerce;S;01/08/2024 00:00
C002802;FitNest LT Online #2802;E-commerce;L;01/01/2025 00:00
C002803;GymMart LT Online #2803;E-commerce;S;01/06/2025 00:00
C002804;GymMart LT Online #2804;E-commerce;M;01/06/2025 00:00
C002805;PulseMarket LT Online #2805;E-commerce;S;01/01/2025 00:00
C002806;PrimeFuel LT Online #2806;E-commerce;S;01/11/2024 00:00
C002807;PulseMarket LT Online #2807;E-commerce;S;01/07/2024 00:00
C002808;PulseMarket LT Online #2808;E-commerce;S;01/09/2024 00:00
C002809;PulseMarket LT Online #2809;E-commerce;S;01/09/2024 00:00
C002810;CarePharm LT #2810;Pharmacy;S;01/03/2025 00:00
C002811;VitaCare LT #2811;Pharmacy;M;01/11/2024 00:00
C002812;PharmaPluz LT #2812;Pharmacy;L;01/05/2025 00:00
C002813;EuroPharmx LT #2813;Pharmacy;S;01/02/2025 00:00
C002814;PharmaPluz LT #2814;Pharmacy;M;01/03/2025 00:00
C002815;VitaCare LT #2815;Pharmacy;M;01/09/2025 00:00
C002816;Edekae LT #2816;Retail;M;01/08/2024 00:00
C002817;Edekae LT #2817;Retail;L;01/09/2024 00:00
C002818;Intermarche LT #2818;Retail;M;01/12/2024 00:00
C002819;Edekae LT #2819;Retail;L;01/11/2024 00:00
C002820;Tesko LT #2820;Retail;L;01/04/2025 00:00
C002821;Rewee LT #2821;Retail;M;01/02/2025 00:00
C002822;Rewee LT #2822;Retail;M;01/07/2024 00:00
C002823;Sparr LT #2823;Retail;S;01/12/2024 00:00
C002824;Lidll LT #2824;Retail;L;01/04/2025 00:00
C002825;Auchon LT #2825;Retail;M;01/12/2024 00:00
C002826;Rewee LT #2826;Retail;M;01/03/2025 00:00
C002827;Carrefouk LT #2827;Retail;L;01/09/2025 00:00
C002828;Lidll LT #2828;Retail;M;01/02/2025 00:00
C002829;Intermarche LT #2829;Retail;S;01/11/2024 00:00
C002830;Edekae LT #2830;Retail;M;01/09/2024 00:00
C002831;Edekae LT #2831;Retail;M;01/10/2024 00:00
C002832;Lidll LT #2832;Retail;S;01/02/2025 00:00
C002833;Lidll LT #2833;Retail;M;01/01/2025 00:00
C002834;Intermarche LT #2834;Retail;M;01/04/2025 00:00
C002835;Auchon LT #2835;Retail;M;01/02/2025 00:00
C002836;ProSport LT #2836;Retail Sport;M;01/05/2025 00:00
C002837;FitZone LT #2837;Retail Sport;L;01/05/2025 00:00
C002838;Intersportt LT #2838;Retail Sport;L;01/09/2025 00:00
C002839;Intersportt LT #2839;Retail Sport;M;01/09/2024 00:00
C002840;Decathlonn LT #2840;Retail Sport;M;01/04/2025 00:00
C002841;AthletiX LT #2841;Retail Sport;M;01/03/2025 00:00
C002842;AthletiX LT #2842;Retail Sport;L;01/12/2024 00:00
C002843;SportDirekt LT #2843;Retail Sport;L;01/11/2024 00:00
C002844;FitZone LT #2844;Retail Sport;M;01/06/2025 00:00
C002845;ZenBasket LU Online #2845;E-commerce;L;01/02/2025 00:00
C002846;VitaBox LU Online #2846;E-commerce;M;01/04/2025 00:00
C002847;VitaBox LU Online #2847;E-commerce;S;01/01/2025 00:00
C002848;GymMart LU Online #2848;E-commerce;M;01/01/2025 00:00
C002849;ZenBasket LU Online #2849;E-commerce;S;01/01/2025 00:00
C002850;PulseMarket LU Online #2850;E-commerce;S;01/03/2025 00:00
C002851;ZenBasket LU Online #2851;E-commerce;S;01/03/2025 00:00
C002852;WellKart LU Online #2852;E-commerce;S;01/09/2024 00:00
C002853;WellKart LU Online #2853;E-commerce;S;01/08/2024 00:00
C002854;HealthPoint LU #2854;Pharmacy;S;01/08/2024 00:00
C002855;PharmaPluz LU #2855;Pharmacy;S;01/03/2025 00:00
C002856;PharmaPluz LU #2856;Pharmacy;L;01/08/2025 00:00
C002857;EuroPharmx LU #2857;Pharmacy;M;01/09/2025 00:00
C002858;HealthPoint LU #2858;Pharmacy;M;01/07/2024 00:00
C002859;EuroPharmx LU #2859;Pharmacy;M;01/09/2024 00:00
C002860;Edekae LU #2860;Retail;M;01/08/2024 00:00
C002861;Edekae LU #2861;Retail;L;01/07/2024 00:00
C002862;Aldii LU #2862;Retail;L;01/12/2024 00:00
C002863;Carrefouk LU #2863;Retail;L;01/05/2025 00:00
C002864;Carrefouk LU #2864;Retail;L;01/01/2025 00:00
C002865;Intermarche LU #2865;Retail;L;01/02/2025 00:00
C002866;Edekae LU #2866;Retail;L;01/08/2025 00:00
C002867;Lidll LU #2867;Retail;L;01/04/2025 00:00
C002868;Tesko LU #2868;Retail;L;01/09/2025 00:00
C002869;Carrefouk LU #2869;Retail;M;01/05/2025 00:00
C002870;Lidll LU #2870;Retail;L;01/02/2025 00:00
C002871;Intermarche LU #2871;Retail;M;01/12/2024 00:00
C002872;Edekae LU #2872;Retail;S;01/06/2025 00:00
C002873;Tesko LU #2873;Retail;M;01/01/2025 00:00
C002874;Sparr LU #2874;Retail;L;01/02/2025 00:00
C002875;Lidll LU #2875;Retail;L;01/10/2024 00:00
C002876;Aldii LU #2876;Retail;S;01/02/2025 00:00
C002877;Edekae LU #2877;Retail;M;01/11/2024 00:00
C002878;Lidll LU #2878;Retail;L;01/04/2025 00:00
C002879;Carrefouk LU #2879;Retail;L;01/08/2024 00:00
C002880;ProSport LU #2880;Retail Sport;L;01/10/2024 00:00
C002881;Decatlon LU #2881;Retail Sport;L;01/09/2024 00:00
C002882;SportDirekt LU #2882;Retail Sport;L;01/03/2025 00:00
C002883;FitZone LU #2883;Retail Sport;L;01/06/2025 00:00
C002884;Decatlon LU #2884;Retail Sport;M;01/10/2024 00:00
C002885;Decatlon LU #2885;Retail Sport;M;01/06/2025 00:00
C002886;ProSport LU #2886;Retail Sport;L;01/11/2024 00:00
C002887;Intersportt LU #2887;Retail Sport;L;01/09/2025 00:00
C002888;Decatlon LU #2888;Retail Sport;L;01/12/2024 00:00
C002889;WellKart MT Online #2889;E-commerce;S;01/02/2025 00:00
C002890;GymMart MT Online #2890;E-commerce;M;01/10/2024 00:00
C002891;PulseMarket MT Online #2891;E-commerce;S;01/11/2024 00:00
C002892;NutriHub MT Online #2892;E-commerce;S;01/06/2025 00:00
C002893;NutriHub MT Online #2893;E-commerce;S;01/08/2025 00:00
C002894;FitNest MT Online #2894;E-commerce;S;01/08/2024 00:00
C002895;NutriHub MT Online #2895;E-commerce;M;01/07/2024 00:00
C002896;FitNest MT Online #2896;E-commerce;S;01/10/2024 00:00
C002897;VitaBox MT Online #2897;E-commerce;L;01/07/2025 00:00
C002898;GymMart MT Online #2898;E-commerce;M;01/12/2024 00:00
C002899;PulseMarket MT Online #2899;E-commerce;M;01/02/2025 00:00
C002900;WellKart MT Online #2900;E-commerce;S;01/02/2025 00:00
C002901;WellKart MT Online #2901;E-commerce;M;01/06/2025 00:00
C002902;ZenBasket MT Online #2902;E-commerce;M;01/07/2025 00:00
C002903;WellKart MT Online #2903;E-commerce;L;01/07/2024 00:00
C002904;NutriHub MT Online #2904;E-commerce;S;01/08/2025 00:00
C002905;PulseMarket MT Online #2905;E-commerce;M;01/08/2024 00:00
C002906;WellKart MT Online #2906;E-commerce;S;01/09/2024 00:00
C002907;VitaBox MT Online #2907;E-commerce;S;01/11/2024 00:00
C002908;FitNest MT Online #2908;E-commerce;M;01/12/2024 00:00
C002909;ZenBasket MT Online #2909;E-commerce;M;01/09/2025 00:00
C002910;GymMart MT Online #2910;E-commerce;M;01/11/2024 00:00
C002911;FitNest MT Online #2911;E-commerce;S;01/02/2025 00:00
C002912;ZenBasket MT Online #2912;E-commerce;L;01/11/2024 00:00
C002913;NutriHub MT Online #2913;E-commerce;S;01/01/2025 00:00
C002914;NutriPharm MT #2914;Pharmacy;M;01/07/2025 00:00
C002915;HealthPoint MT #2915;Pharmacy;M;01/06/2025 00:00
C002916;MediKore MT #2916;Pharmacy;S;01/12/2024 00:00
C002917;PharmaPluz MT #2917;Pharmacy;M;01/03/2025 00:00
C002918;EuroPharmx MT #2918;Pharmacy;S;01/12/2024 00:00
C002919;EuroPharmx MT #2919;Pharmacy;S;01/01/2025 00:00
C002920;VitaCare MT #2920;Pharmacy;L;01/07/2025 00:00
C002921;HealthPoint MT #2921;Pharmacy;S;01/07/2024 00:00
C002922;EuroPharmx MT #2922;Pharmacy;M;01/02/2025 00:00
C002923;Auchon MT #2923;Retail;L;01/03/2025 00:00
C002924;Aldii MT #2924;Retail;L;01/02/2025 00:00
C002925;Auchon MT #2925;Retail;M;01/09/2025 00:00
C002926;Sparr MT #2926;Retail;L;01/07/2024 00:00
